pid,timesequenced,timediagnosed,timeinfected,generation,Fdegree,Gdegree,Hdegree,simid
0.2.1.1,2535.428378922051,2496.4833512880823,807.0605535213872,3,1,3,0.01263344575185932,568
0.2.1.2,4784.9866999493925,4745.385736578921,2687.6229833066477,3,1,0,0.0011053430366356459,568
0.2.1.1.1,3922.6218413185466,3869.6403545012236,815.6454244917217,4,1,3,0.06622697288717352,568
0.2.1.1.2,1372.3247067029595,1372.0297269749785,1214.3117226808085,4,0,1,0.023931185402156194,568
0.2.1.1.3,Inf,2627.4180981372897,1324.3284740468328,4,0,3,0.08290804428941768,568
0,2360.8471764693822,2360.0289689535693,0.0,0,1,1,0.001860107411424231,569
0.1,2889.1589293743737,2879.2133404591536,234.25110271530602,1,1,2,4.2719716061331134e-7,569
0,Inf,1986.7276500573212,0.0,0,1,2,0.038505020069266316,570
0.1,2003.0143958884587,1948.7433588418744,1269.2369514737168,1,1,1,0.004937283253151691,570
0.1.1,2066.7261599467506,2006.2657489572998,1338.5392808678703,2,1,2,1.3849263052518692e-6,570
0.1.1.1,2791.3124548380997,2771.81423790959,1857.0590835521684,3,0,2,0.026161924276861776,570
0.1.1.1.1,4770.066249943545,4760.817057632109,2164.2794511502307,4,0,3,0.026111437146128,570
0.1.1.1.2,4943.604085644242,4920.430477387532,3302.846489115941,4,0,1,0.0013045082810252996,570
0,414.99640531729113,393.5400272946707,0.0,0,1,2,0.03866939528429329,571
0.1,633.7924164189889,632.8492155749334,109.65343995210931,1,0,3,1.0860246438018139e-5,571
0.1.1,Inf,1305.3770024958844,293.56750109804256,2,0,3,9.038798170719103e-5,571
0.1.1.1,2496.718611416393,2484.50585466014,736.826803567688,3,0,3,4.3076274153953546e-5,571
0.1.1.2,2628.82460188747,2617.0222570266005,1070.1042186647464,3,0,3,0.016352187083014773,571
0.1.1.1.1,2273.6727613183753,2264.7945961091696,915.8415181733864,4,1,2,0.0029026362669573214,571
0.1.1.1.2,3223.275948308051,3212.413839018165,940.0104373609548,4,0,2,3.77996448018047e-6,571
0.1.1.1.3,3789.224595341863,3765.544254853001,1957.081756929285,4,1,1,2.5864305138856635e-6,571
0,3677.407023449548,3653.4449610087904,0.0,0,0,3,1.4755445499976755e-9,572
0.1,2891.880636303677,2848.2145713817317,716.3409763961666,1,0,1,0.019567870833630655,572
0.2,3887.878230488881,3868.199874545933,3548.5089494847225,1,0,2,1.3803703878704652e-5,572
0,118.34553747429202,73.24849724910393,0.0,0,0,2,0.0127766531886427,573
0,1398.2396037740687,1378.9816841195707,0.0,0,0,3,0.026534265502304408,574
0.1,888.388372100953,881.863488404293,786.3403402166414,1,0,3,0.04985701471618977,574
0,609.770361652562,581.2671803079068,0.0,0,0,2,0.0011426858494532723,575
0.1,Inf,1855.2740085347418,375.2282519099019,1,1,1,5.218147867049123e-5,575
0.2,2361.5419824269843,2337.9481732290083,954.4704982301083,1,0,3,0.0004219153235421185,575
0.2.1,5223.745107113167,5136.972487080323,2212.321022508186,2,1,2,0.0015136968717825467,575
0.2.1.1,3145.5142322313814,3142.0158391365594,3012.831106455356,3,0,1,0.005108439922028275,575
0,1558.442529825955,1515.04811727667,0.0,0,0,3,0.0895685258269112,576
0.1,741.7539562641787,726.0836011367285,66.6148669357895,1,1,2,0.0007417878852483834,576
0.2,2200.545677908771,2187.640428541084,80.41204632537058,1,1,0,0.02204926392112372,576
0.3,1950.7758688511865,1937.6312130615688,289.79039926805024,1,0,2,5.349838315634651e-5,576
0.4,3194.6394832423953,3188.2790604988168,393.4754186457225,1,1,0,0.03453334665921141,576
0.4.1,2991.7971307194375,2972.5317270895075,1131.4890633960747,2,1,3,0.001386572797427731,576
0.4.1.1,3007.7043967473965,2980.403582665341,1277.5869828623363,3,1,3,0.004119589138654187,576
0.4.1.2,2706.67431986563,2674.2732382008653,2027.2696043655203,3,1,2,0.0005728809902178612,576
0.4.1.3,5536.741861276371,5533.286188444435,2070.803844777085,3,0,3,0.02708841503366999,576
0.4.1.1.1,2778.914072576317,2769.6688343638634,2573.203808935003,4,1,0,0.000578196522175675,576
0.4.1.1.2,5211.311757230005,5118.726561323219,2878.8879156473563,4,1,0,0.0035768720423754972,576
0.4.1.3.1,2732.5741859518603,2675.1086104824994,2265.627211984604,4,0,3,0.03000028255398919,576
0,105.51787426509115,77.3060485176382,0.0,0,0,1,4.595932140196734e-7,577
0,225.0451741623613,219.2284647358846,0.0,0,1,3,5.0766057226003664e-8,578
0,3688.8196466309682,3672.0624599940206,0.0,0,0,3,0.0005788484524839793,579
0.1,2630.678571995059,2601.2499327157666,1162.4304756709166,1,0,3,0.012225163421487394,579
0.2,4300.633015115753,4295.876966038401,1435.882518395866,1,1,3,0.005216758213916007,579
0.3,2222.3358763786737,2197.1814821017065,2000.8497027345904,1,1,3,0.00043960705449419855,579
0.4,3583.9968337720115,3570.790744436345,2244.5938823289225,1,0,3,0.008751875703186808,579
0.5,3651.729029987313,3637.7600095256903,2302.5707209487214,1,1,3,0.01079427937884305,579
0.1.1,Inf,4662.335797015315,1616.9730264269278,2,1,3,0.0005601878107520923,579
0.2.1,Inf,3547.055932906934,2243.8260124353637,2,1,2,0.1410255517998537,579
0.2.2,3309.0096789342247,3241.8014145948346,3109.376888796703,2,0,3,0.02583765949882644,579
0.2.3,4483.91045668284,4457.346573259227,3263.181077065391,2,1,0,3.633719169983081e-5,579
0.3.1,2638.560658619961,2614.4453633886114,2042.3693012793422,2,0,1,0.00020644158412698186,579
0.4.1,3253.579658775362,3198.789615391807,2490.5129908748813,2,0,2,8.799341981213034e-5,579
0.4.2,3974.919986535581,3971.9449514985417,2844.6205063396933,2,0,3,0.00023903058412785312,579
0.5.1,3678.4398283559135,3647.352929586058,3620.4630440862857,2,0,2,0.06683991239033579,579
0.1.1.1,Inf,3692.9381764658883,1702.4955943485184,3,1,2,0.00029115769580895646,579
0.1.1.2,5092.7579703893025,5091.184906826303,2040.0138725359543,3,1,0,0.0034799845437486583,579
0.1.1.3,3013.8667241422104,2998.7553979806094,2155.990225598267,3,0,3,3.311493480549738e-5,579
0.1.1.4,2831.2719290476175,2782.9673256835117,2346.8269421081422,3,0,2,0.00026050859203114205,579
0.1.1.5,5315.892263489357,5313.488517822131,3479.5937792317786,3,1,0,8.084682582126012e-9,579
0.2.1.1,2642.3204018429446,2640.178665688296,2404.8879735702812,3,0,3,0.15787689658248324,579
0.2.1.2,4838.806509077911,4745.190463730241,2501.13923984105,3,0,2,0.05226106900909655,579
0.2.1.3,3846.618258645386,3846.1658382280657,2771.5958216969534,3,0,1,0.041222710656091704,579
0.2.3.1,4014.6668942669144,4003.314544474622,3509.4077386892627,3,1,1,0.021026211756521234,579
0.4.1.1,3086.867961791316,3080.286910841209,2783.481526456369,3,0,1,0.01565221780359029,579
0.4.2.1,3284.197314120324,3277.3050515777727,2906.1115260920033,3,1,2,0.004270720874377648,579
0.4.2.2,5544.373148094776,5512.14383407935,3377.1273202227676,3,1,2,0.007646263597215302,579
0.5.1.1,5455.11121619164,5440.051713339747,3753.9165325627228,3,1,1,7.19608563805189e-5,579
0.1.1.1.1,2551.1511016952168,2527.323686840424,2371.254983285656,4,1,2,5.123039288246438e-8,579
0.1.1.1.2,3310.925007306604,3275.272896498315,2526.54652051469,4,1,0,0.0015468372511270201,579
0.1.1.1.3,2918.6298606323417,2899.4653081595065,2855.812690973969,4,2,2,0.0023618876447137104,579
0.1.1.2.1,2803.635813876985,2786.7611348664636,2703.0576005774215,4,1,0,7.924957451505411e-5,579
0.1.1.5.1,5000.292752780728,4987.878987865492,3875.7818926465425,4,1,0,0.0013400497858669254,579
0.2.1.2.1,5957.955943923174,5957.120494399226,3872.00505880394,4,0,2,0.0429855253612822,579
0.2.1.2.2,8913.342154845135,8883.338864990761,4458.70808655337,4,1,1,4.5004575290712e-6,579
0.4.2.1.1,3853.855442808786,3835.2897163174475,2990.4426606524034,4,1,1,0.051397342253997835,579
0.4.2.1.2,4918.6093556668775,4907.449925512999,3251.827078932986,4,1,2,0.007285857544139472,579
0.4.2.2.1,5672.391921113925,5670.031279144097,4717.1353429098735,4,1,3,3.0162147763483554e-5,579
0.4.2.2.2,5187.3531060048235,5182.805350990636,5036.958488929788,4,1,0,8.513780072451196e-5,579
0,228.025168111908,209.19461395259037,0.0,0,1,3,9.505783191409555e-5,580
0.1,254.699025345113,240.95034348088546,39.54265599114569,1,1,1,1.9400533996542244e-6,580
0.2,1507.4344027527072,1499.854278481791,43.160763039489595,1,1,1,0.002113974210351646,580
0.2.1,3528.5595213514807,3486.216190715033,1029.01477369129,2,1,0,0.01456653623468795,580
0.2.1.1,2065.826516222641,2032.8321943058727,1079.3627928138042,3,1,1,1.2321550336521458e-6,580
0.2.1.2,1875.2862586540155,1796.7040080644406,1124.848349182133,3,1,1,0.0002809254673901627,580
0.2.1.1.1,1391.86899741816,1375.589434859831,1165.6329358575574,4,0,2,0.0024703505161027266,580
0.2.1.2.1,2920.6893880189973,2910.5632790485975,1612.5180339381732,4,1,0,0.0033579019974228595,580
0,2496.045975269961,2423.2603187732084,0.0,0,1,3,0.009997835614497111,581
0,45.20394860287849,44.69850009902185,0.0,0,1,3,0.022749201379264655,582
0.1,905.0583956210675,891.7607072818194,134.88781017272663,1,0,2,7.338199082058797e-7,582
0.1.1,2306.4393526460403,2305.3209624715914,153.0482326416799,2,1,1,0.06712115690970885,582
0.1.2,4031.815406473168,4017.0125766955825,574.8556991879044,2,0,3,0.0054254750729820994,582
0.1.3,3695.8350785354464,3667.6954543010734,919.0971875918593,2,0,3,0.01896813522912492,582
0.1.1.1,3223.771668494185,3222.2506111403786,341.8205480080215,3,1,0,0.0016600232320182417,582
0.1.1.2,3814.169241832438,3806.5674138292343,1690.9399971813677,3,1,0,0.000935799053986345,582
0.1.2.1,1757.5255392416536,1723.1620235404018,1708.8916899620906,3,1,3,0.00986950719741381,582
0.1.2.2,3448.9881620984847,3437.74327926683,3114.1536629774023,3,0,3,3.134844650095771e-7,582
0.1.1.1.1,1507.9503277415106,1506.2662381238413,539.278740996228,4,1,1,0.021453814851660254,582
0.1.1.2.1,3948.1749532090594,3940.496261310317,3931.8292321669364,4,1,0,2.641378747708016e-6,582
0,1541.7622750115454,1507.3829229166945,0.0,0,1,3,0.06583137811195101,583
0.1,1585.7006519931567,1568.8650827143533,1120.9152687577741,1,1,2,0.019785240749829434,583
0.2,2484.035921007015,2438.8395757236563,1901.8413598711454,1,0,3,0.001201202275290499,583
0.2.1,4519.739008955681,4510.875758603488,2648.2019631726503,2,0,1,0.0010914344105418556,583
0,947.2541041104137,868.7264056565834,0.0,0,0,3,0.015118103764016406,584
0,2110.171720770002,2094.4251956270914,0.0,0,0,1,0.10315330107338079,585
0,904.7849610283554,877.6803424520991,0.0,0,1,1,0.004385193283088005,586
0,137.92753548814485,136.98497486813116,0.0,0,0,3,0.005935811686371487,587
0,1083.5200371951976,1055.366386493624,0.0,0,0,3,0.019224898801297786,588
0,251.96330728592986,248.9327074125885,0.0,0,0,3,4.669919053941581e-5,589
0.1,Inf,1006.5443665203098,18.02171907880404,1,2,1,0.056465251780547086,589
0.2,518.477009369028,468.88627929309007,29.415862643575114,1,1,3,0.0005726303629713493,589
0.1.1,1440.5295157300416,1427.444350375104,124.59250325674047,2,0,1,0.010434666769454561,589
0.2.1,611.7054408546763,603.1165319290831,52.17342082375816,2,0,3,0.004387850766031919,589
0.2.1.1,1158.2839955012219,1150.689837594375,309.3062761587219,3,1,1,0.005781297485695815,589
0,675.3344772892317,641.0313815513534,0.0,0,1,1,0.009550652918396645,590
0.1,638.5169186558334,554.1556059096545,202.0121162771757,1,1,1,0.011686495403422568,590
0.2,1796.3900352900168,1785.528203652349,460.7233097764174,1,0,3,0.0030738352817096786,590
0,871.7398410379393,866.8949178722967,0.0,0,0,3,0.013299909224005795,591
0.1,715.3042655406923,635.2547919749295,74.88046334900868,1,1,3,0.001319498206498835,591
0.2,1641.8409812163911,1635.8339708278568,204.63965769421958,1,1,1,0.03371308750109224,591
0.3,1285.931741398568,1255.382480276458,321.29026549793537,1,0,3,0.009560736563919961,591
0.1.1,913.5310621231184,888.0905229577153,293.9851243793074,2,1,0,0.03146089721366411,591
0.2.1,606.4517267214941,605.5685831871755,580.7773717513816,2,1,3,0.0013668951972252003,591
0.3.1,1310.8237336692882,1307.048254592706,913.6787156810734,2,1,2,0.009335515434020546,591
0.3.1.1,2729.83061547311,2727.2790846912235,980.8270686056252,3,1,1,0.0001044003147219339,591
0.3.1.2,4492.497935847421,4444.6964843781825,1055.9351938766115,3,1,0,0.0007444566585306653,591
0.3.1.3,2079.1361853365993,2051.816859950597,1077.4126533252434,3,1,3,0.014693686574891804,591
0.3.1.1.1,3016.0922179768945,2988.697645933983,2157.636059936436,4,1,1,0.006644862241183228,591
0.3.1.2.1,4137.783082949232,4131.411178722662,4068.2780071434813,4,1,0,0.07267510970057599,591
0.3.1.2.2,4262.96455545323,4222.53264016436,4138.7402493208765,4,1,0,0.12134791681957292,591
0.3.1.3.1,3361.6901869900494,3278.4082556460485,1714.1290214072305,4,0,3,0.09344524718638761,591
0,476.7505485590882,458.56672967516954,0.0,0,1,2,0.0011160293131699092,592
0,804.3893536610777,781.8876957001426,0.0,0,1,2,0.0002637594844606029,593
0,1393.3654419037741,1349.029307137585,0.0,0,0,3,0.019904619336343233,594
0.1,2698.78296974591,2633.711645933129,614.2880473969886,1,0,2,0.004567513741244533,594
0,5397.271399699546,5331.283272469218,0.0,0,0,3,0.0045978391945577565,595
0.1,1077.1902006894493,1075.3299929124348,68.3064280678806,1,1,1,0.034064457360926954,595
0.2,2442.108312678557,2437.9857103996287,2031.4246742956548,1,0,1,0.001769655385548918,595
0.3,3995.4976746293355,3993.485403207408,3313.4202984815342,1,1,2,0.00017625308842901066,595
0.2.1,2541.5801341113106,2536.9147815577157,2273.668153972459,2,0,3,0.00036276254645346113,595
0.3.1,3935.0788150734716,3913.3271580520454,3612.878217966588,2,0,1,0.08821089087450051,595
0,440.95301736048935,434.0683528827001,0.0,0,0,3,0.011007795779004233,596
0,1967.1909432231594,1949.8350595770603,0.0,0,0,2,0.00046632174906877284,597
0,Inf,2002.3368415552402,0.0,0,1,3,2.449853901156851e-5,598
0.1,Inf,2959.262291816879,679.1960559509045,1,1,1,0.0007883828163057883,598
0.1.1,1200.0076485734428,1188.0173056604203,749.8064345932584,2,1,0,0.0001942382672932744,598
0.1.2,2465.0851371537738,2448.1919709728454,2033.6896036604471,2,1,3,7.78407492861418e-6,598
0.1.1.1,2049.725124575465,2048.3589301793027,765.9027881399385,3,1,2,1.5124409694184005e-5,598
0,140.7335091392739,135.1950721548084,0.0,0,0,3,0.018846892771650723,599
0,210.0257137744499,196.72766117594722,0.0,0,0,1,0.09798424682702817,600
0,296.39191461471205,265.7323933743977,0.0,0,1,2,5.012299890239929e-5,601
0,52.60303371077805,35.71181898318679,0.0,0,1,1,0.004921782681683935,602
0,3159.75456906792,3147.81966295022,0.0,0,1,2,0.012767430300698178,603
0,49.670925078489105,40.1454703733619,0.0,0,1,1,8.76889172430657e-10,604
0,Inf,1827.443700371014,0.0,0,0,3,0.10599231497601495,605
0.1,3301.6714217011067,3288.2317580562653,203.76510205852162,1,0,0,0.03228596420419228,605
0.2,2552.764493262412,2540.233598076252,1288.655875648383,1,1,2,0.009355560678832121,605
0.2.1,1756.9302287155754,1698.7278218755332,1574.0653872003893,2,1,0,0.0011277856972926497,605
0.2.1.1,3320.8002461116953,3278.7721282538264,1674.813444347839,3,1,1,0.038363386587918255,605
0.2.1.1.1,3735.9251631067186,3723.6651069882523,3192.58980113484,4,1,0,0.03758764027025345,605
0,1447.3040754915528,1421.5543875309754,0.0,0,1,3,1.1186487418492352e-8,606
0.1,995.8421732806366,974.6221165828645,210.1177270575153,1,1,0,0.0020150091908300413,606
0.2,Inf,2126.328860396077,1099.897883921249,1,0,2,0.0004091797372299321,606
0.2.1,1354.3693137208156,1323.8024423449572,1228.5982364855172,2,1,3,0.0007019084983748646,606
0.2.2,1421.851582680952,1416.4965482170105,1237.685365671803,2,0,3,0.003959831135129252,606
0.2.3,2604.677848908544,2594.273678624634,1406.5919182045027,2,1,1,0.04985722927353418,606
0.2.3.1,3721.6902212300206,3702.9464644111677,1669.2368398574336,3,1,2,0.0015437322524649419,606
0.2.3.1.1,3418.9014047300466,3401.0536901300447,1856.7158679696,4,0,2,1.1920997115913958e-8,606
0.2.3.1.2,3371.279836866993,3356.964619011192,2787.3535758225894,4,1,0,0.07300157744616806,606
0,384.5300986335022,379.642450504335,0.0,0,1,3,0.00011936731625870415,607
0,1024.7766005627668,1003.7954313278353,0.0,0,1,3,0.0008136521359365017,608
0.1,2509.8922062647953,2491.2559660589095,739.6203735614422,1,1,0,0.000118239657616989,608
0.2,3352.079290903562,3288.1286457472897,913.9022091628843,1,1,1,1.198013035242766e-6,608
0.3,1399.465632415874,1372.087457482302,1174.1189958600753,1,0,2,0.06377082147526125,608
0.2.1,4690.383995191917,4651.468758086974,2954.8313794279147,2,1,1,0.042220364078907814,608
0.2.1.1,3565.582516255268,3459.254642466696,3093.409746149167,3,0,2,0.002118070781273088,608
0,4332.331005635467,4321.44010775887,0.0,0,0,1,0.00023581178357710578,609
0.1,4952.060608361303,4927.374649500965,3213.5273622881477,1,0,1,0.0024047172832251666,609
0,4784.219272371835,4777.566698771652,0.0,0,1,2,3.7419744029904513e-6,610
0.1,2291.7557794664876,2278.9667717031175,2061.6709590279397,1,1,1,0.007463797369946705,610
0.2,2618.7106845826984,2615.6797311447044,2267.3797604366314,1,0,1,4.2263039688689515e-5,610
0.3,2660.27256872346,2657.3934572858675,2364.38376675965,1,0,2,0.03567312853702245,610
0.4,4422.014390887004,4394.075078325683,2927.8790539050256,1,1,3,1.2576719953964258e-6,610
0.5,4839.595677486128,4827.105021154517,4102.143766326139,1,1,2,0.019900500727602206,610
0.4.1,5136.49622645353,5119.021064732445,3339.5603034410165,2,0,2,0.007680907386958446,610
0.4.2,3668.032767658235,3657.898879838767,3542.1269745561526,2,1,1,0.017717474402356822,610
0.4.1.1,4392.694570648607,4366.925740108291,3515.1639345822177,3,1,3,0.007302831727443905,610
0.4.1.2,3945.49504823363,3943.730275619554,3580.49725523135,3,0,1,0.017611940965112042,610
0.4.1.3,4894.818641888558,4885.489701833969,4050.754825168145,3,1,2,1.569092251828892e-8,610
0.4.1.1.1,4785.376050886974,4703.718779057232,3791.1919382047995,4,0,3,0.006823125965020488,610
0.4.1.2.1,4038.5637109415684,3998.8181322427254,3994.111191626276,4,0,2,6.0020597957236026e-9,610
0.4.1.3.1,4851.692939188779,4836.479124924872,4209.905746624793,4,1,2,3.3306217690054706e-6,610
0.4.1.3.2,5429.869300023916,5428.11296156143,4680.236069027137,4,1,0,0.07901553691364174,610
0,Inf,912.9724361318488,0.0,0,1,2,0.01280426986774761,611
0.1,1808.30346316573,1803.9530897854124,170.0477872491388,1,1,1,0.017924369173302635,611
0.2,1116.9729096810688,1106.642398303905,521.2007082493142,1,2,1,0.048162872770301374,611
0.3,2742.9012275555842,2738.086949018371,869.0362222279344,1,1,3,0.10170232740006867,611
0.1.1,2075.0418974712165,2009.4701598221957,1105.19532841087,2,1,0,0.04818375671894453,611
0.2.1,3014.097259094733,2961.2733032706274,563.6526324025572,2,1,0,0.12988597589280204,611
0.2.2,2280.578765446627,2253.6729839607738,776.2754230459403,2,1,2,7.840212251492488e-5,611
0.3.1,1636.460713007577,1603.7345442407675,1258.1081270584152,2,1,0,0.00027413345018634385,611
0.3.2,2412.0311374902103,2407.6107122832786,1322.1829282107917,2,0,3,0.09309971096421538,611
0.3.3,2295.5664353743446,2273.2717023528276,1888.7631276217373,2,0,3,0.02520889567953939,611
0.2.2.1,1530.969996792391,1503.4139999909048,796.7778965061418,3,0,3,0.00046816219450366225,611
0.2.2.2,2578.159711751099,2558.5231740248346,1954.8169199572233,3,0,2,0.04394082623396033,611
0.3.2.1,4573.079971075928,4558.38271826967,1894.6478644404547,3,1,2,3.4973635816627216e-6,611
0.3.2.2,2148.1357188608235,2142.847874448172,1989.5309147646021,3,0,1,0.05161927965911276,611
0.3.2.3,2631.7402444325103,2606.5228063196414,2384.2117504876887,3,0,3,0.01964608252315432,611
0.2.2.2.1,3009.623064485355,2970.3242878906876,2291.3374352894084,4,0,3,0.011394675150805748,611
0.3.2.1.1,2427.0015318500623,2381.3541354447766,2129.2363370453504,4,1,3,0.0003362934118493417,611
0.3.2.1.2,4170.224182939647,4152.055723554007,3177.2790159697715,4,0,2,0.00015261429184786779,611
0.3.2.1.3,4638.582464617889,4547.544573540681,4047.4132217365845,4,1,0,0.011011076773570955,611
